ACCOUNT_TYPE,CUSTOMER_TAG,EDUCATION_LEVEL,GENDER,INTERNET_BANKING_USAGE,MARITAL_STATUS,NOMINEE_AVAILABLE_FLAG,RM_ALLOCATED_FLAG,OCCUPATION,STATE,FD_FLAG,GI_FLAG,HEALTH_FLAG,LI_FLAG,MASS_FLAG,MF_FLAG,NR_FLAG,ACCOUNT_NO,AGE,AQB_BALANCE,AUM,CIBIL_SCORE,CREDIT_CARD_LIMIT,CR_AMT_12MNTH,CR_CNT_12MNTH,DC_APPAREL_30DAYS_ACTV,DC_ECOM_30DAYS_AMT,DC_ECOM_30DAYS_CNT,DC_FOOD_30DAYS_ACTV,DC_FUEL_30DAYS_ACTV,DC_GROCRY_30DAYS_ACTV,DC_OTT_30DAYS_ACTV,DC_POS_30DAYS_AMT,DC_POS_30DAYS_CNT,DC_RECHARGE_30DAYS_ACTV,DC_TRAVEL_30DAYS_ACTV,DC_UTILITY_30DAYS_ACTV,DR_AMT_12MNTH,DR_CNT_12MNTH,DR_CR_RATIO,FD_COUNT,FD_CURRENTMONTHANR,INCOME_NET,MONTHLY_BALANCE,NRV,TOTAL_LIVE_SECURED_AMT,TOTAL_LIVE_UNSECURED_AMT,VINTAGE_DAYS,KYC_LAST_DONE_DATE
SAVINGS,INSTITUTIONAL,PG,FEMALE,N,Single/Unmarried,N,Y,SELF EMPLOYED,West Bengal,N,Y,N,Y,N,Y,N,889,77,9849147.660169046,611830,629,4194420,41603046,19,1,1257650,475,10,0,6,7,2900185,63,3,2,9,5884951.667358851,20,0.7412660526504268,17,3093564.8899499034,1962249.0803635872,9065630.508962855,8886479.05842112,9968996.313197743,3223696.892669556,60,2020-04-06
SAVINGS,INSTITUTIONAL,Below 10th,FEMALE,N,Single/Unmarried,Y,Y,BUSINESS OWNER,Gujarat,Y,Y,Y,N,N,Y,Y,890,43,759935.0631583179,8620209,361,10763520,38422756,2,3,516677,18,5,6,2,2,2683004,30,3,7,10,5687336.275337966,17,0.16880833574836307,9,7325927.274016985,7027892.430511891,8379952.43223006,2186778.487252937,9630467.03592864,7624863.506284224,293,2020-04-06
SAVINGS,RETAIL,Graduate,FEMALE,Y,Single/Unmarried,Y,Y,SELF EMPLOYED,Telangana,N,N,Y,Y,N,Y,Y,891,75,6787882.222602449,5749278,385,33900309,111001,15,7,981967,466,10,7,4,3,2240392,3,10,0,3,240797.7157373209,5,0.042903448817032896,1,4680622.808163003,2888339.3761732955,2399679.51838341,8982543.337842746,5737835.355145473,7923885.897790682,71,2021-07-06
CURRENT,INSTITUTIONAL,Graduate,MALE,N,Single/Unmarried,Y,Y,SELF EMPLOYED,Gujarat,Y,N,Y,N,Y,N,N,892,23,1760826.3303171622,3122841,415,42580574,32746738,2,1,178814,267,8,10,8,8,317315,56,10,3,5,2136822.144806503,11,0.8380898099924604,6,2818081.2606471437,8928073.121332038,9374106.771054544,7577689.451225589,4868234.385138035,7172421.994214325,44,2023-11-17
CURRENT,RETAIL,UG,MALE,N,Married,Y,Y,SALARIED,Delhi,Y,Y,Y,N,N,Y,Y,893,55,7167185.857676419,2485186,876,36029319,14007041,5,0,922013,302,10,6,2,0,3517079,70,2,8,5,1823730.2203840155,6,0.706792284244376,0,3005265.5040636733,3355704.63590668,5982293.497078105,3111209.0857017348,9734721.47477762,807543.5252003438,200,2021-09-26
SAVINGS,INSTITUTIONAL,PG,MALE,N,Married,Y,Y,SALARIED,Andhra Pradesh,Y,N,N,N,N,N,Y,894,80,7059904.029619934,4600886,596,32472178,8451010,7,0,491725,97,2,1,1,10,1282315,33,6,2,9,3548867.7991540628,15,0.6379964087617181,4,6190300.425399083,8005150.406244272,1604976.0448432993,8180031.265092166,6372077.775521796,2033640.8023637896,211,2023-04-18
CURRENT,RETAIL,UG,FEMALE,N,Married,Y,Y,SALARIED,Uttar Pradesh,Y,N,N,Y,N,N,N,895,95,2341990.597880902,9692203,678,33825261,9800233,11,6,746421,139,8,3,10,6,2082022,20,8,0,1,2756880.7071992005,4,0.34142678862348086,3,2482992.4135136907,6171132.826668398,1561931.597206655,4999897.418222635,702041.4814922671,805739.5086055308,61,2022-12-30
SAVINGS,RETAIL,Graduate,MALE,N,Married,Y,Y,BUSINESS OWNER,Maharashtra,N,N,N,N,Y,Y,Y,896,75,2696343.9921920416,9251408,621,19388477,15263956,4,6,1360646,130,7,1,10,9,3879720,82,2,6,0,3232494.958043619,15,0.9077918549304049,0,8407591.866543705,7862488.859081987,2108450.6363862297,5903927.673005095,3135079.691111524,5911045.863324616,36,2023-07-23
SAVINGS,INSTITUTIONAL,Below 10th,FEMALE,N,Single/Unmarried,Y,Y,NON-EARNER,Gujarat,N,Y,Y,Y,Y,N,N,897,16,6547707.136020883,5801966,694,49641968,13787521,4,3,49630,413,4,6,9,2,1507807,6,9,10,0,741625.8687786148,8,0.14306507253537093,1,6120277.737675951,4192668.316072373,2520542.9953040495,437151.7886689791,138844.10593899776,3650090.113544905,125,2021-07-31
SAVINGS,INSTITUTIONAL,UG,MALE,N,Single/Unmarried,Y,Y,SELF EMPLOYED,Haryana,Y,Y,Y,N,Y,Y,N,898,8,3900860.3878021366,5937693,656,14699131,25523611,2,4,1369225,185,8,3,7,9,1875304,97,7,6,4,1529226.7421577133,8,0.733552187106898,10,9433286.56750347,1231757.9053363092,9352564.605396088,874668.8162076466,2358603.716217891,4956927.225740644,194,2023-01-12
CURRENT,RETAIL,UG,MALE,N,Married,Y,Y,NON-EARNER,Maharashtra,N,Y,N,Y,N,N,N,899,4,1945479.6969991128,8155494,861,39505999,37019138,3,4,778464,366,6,6,1,6,804976,57,7,6,3,5064962.909836663,18,0.4899568152029039,2,8800232.615091793,6333444.906797244,7180918.501108775,6359089.343054778,616873.7260691159,2325111.2707041423,239,2023-02-26
SAVINGS,RETAIL,UG,MALE,Y,Married,Y,Y,NON-EARNER,Gujarat,N,Y,N,Y,N,Y,Y,900,4,7316795.987874818,1299773,718,14782098,41977219,4,6,1139772,173,2,5,5,8,340843,32,10,7,0,5092138.774852036,15,0.9744358484602689,4,8487846.544318613,1902264.903297719,9397702.313319596,6038005.513132275,3903935.6375117796,5385421.9011019245,75,2022-06-21
SAVINGS,RETAIL,UG,FEMALE,N,Single/Unmarried,Y,Y,SELF EMPLOYED,Andhra Pradesh,Y,Y,N,N,Y,Y,Y,901,56,1541475.2433633415,5368906,777,11180516,40293341,2,2,69496,178,9,9,5,9,3500422,41,7,5,2,970281.8316875483,0,0.4696330648591658,12,1994974.98476222,7128722.691003365,4130596.071112992,4078391.1307694986,1647050.2976293121,8742861.06058333,88,2023-04-30
CURRENT,RETAIL,PG,MALE,N,Single/Unmarried,Y,Y,SALARIED,Odisha,N,N,Y,N,N,N,Y,902,25,8556436.641449466,7522238,635,23581717,18370661,9,4,1197348,354,1,9,1,10,2217903,52,0,9,9,6055376.435833228,13,0.2077038385770391,12,6145558.9381408235,5117407.978420912,3612560.997065234,1849391.635671026,1242216.2260718804,8617959.471658062,144,2023-04-18
SAVINGS,INSTITUTIONAL,Below 10th,MALE,N,Married,Y,Y,SELF EMPLOYED,Telangana,N,N,N,Y,N,N,Y,903,67,5146695.240518276,9033294,890,9024082,6485580,18,6,483377,14,10,2,4,0,869142,84,10,6,7,9781891.402387397,5,0.5797028469746979,20,8351092.161815663,218125.03048171173,8388551.202094536,7750537.942844489,5959112.6295474125,885830.3352179719,145,2022-09-14
SAVINGS,RETAIL,Graduate,FEMALE,Y,Single/Unmarried,Y,Y,SELF EMPLOYED,Rajasthan,Y,N,N,Y,Y,N,N,904,96,1057006.038793007,3473601,319,23106883,31277445,7,10,777987,298,4,8,10,3,3846735,54,4,10,3,3920301.8584714876,17,0.8161418830537632,10,1781549.9663367583,1827719.7467592398,4620834.907802082,5623947.258570391,1435338.5435427458,4839834.223492025,19,2021-08-18
SAVINGS,INSTITUTIONAL,Below 10th,FEMALE,N,Single/Unmarried,Y,Y,SALARIED,Chandigarh,N,N,N,Y,Y,Y,N,905,67,6940723.335309844,5251044,711,40863236,29435081,5,6,1414244,405,2,10,0,2,2419587,49,9,6,4,1624785.6775929192,10,0.6790720751987842,18,9467289.28396228,5297238.807180587,626816.7185803842,9474842.67508528,164278.76586942337,6222462.22471477,364,2020-12-17
CURRENT,INSTITUTIONAL,PG,MALE,N,Single/Unmarried,Y,Y,BUSINESS OWNER,Tripura,N,Y,Y,N,Y,Y,N,906,27,5191630.395745405,3671135,848,48593156,40177360,6,8,115651,264,9,7,10,5,1330545,37,9,8,4,9954923.57876717,20,0.14139283286935567,11,9545042.023087477,1670621.9839218196,1200943.3807046167,8651675.211071707,33843.297323911116,5026494.767136173,292,2022-10-26
SAVINGS,INSTITUTIONAL,Below 10th,MALE,Y,Single/Unmarried,Y,Y,BUSINESS OWNER,Chandigarh,N,N,N,Y,N,N,N,907,93,2980575.717948095,8926247,558,33759128,38729095,5,3,119817,347,8,6,6,3,335163,80,2,6,1,5263598.475811008,18,0.0018925389882515908,5,4976663.8026817525,135040.53577262364,6818678.058989819,6319177.9105599,7729028.676103505,8797931.541286744,262,2021-05-11
SAVINGS,INSTITUTIONAL,UG,FEMALE,Y,Married,Y,Y,SELF EMPLOYED,Andhra Pradesh,Y,N,Y,N,N,N,N,908,32,4225393.802238548,8984972,656,4497175,34489160,12,0,572147,348,10,2,1,4,3616321,45,8,3,2,2429232.5088052326,3,0.05537940660706875,12,7479635.626415004,7954949.201428143,8594446.680438677,166606.28819303968,3324322.412004723,6654618.32732601,190,2021-09-06
CURRENT,INSTITUTIONAL,PG,MALE,Y,Married,Y,Y,SALARIED,Madhya Pradesh,Y,Y,N,N,Y,N,N,909,50,2983377.4358749874,9220202,500,6830208,31827297,12,4,1135253,38,9,4,8,4,3762676,80,6,2,1,8773154.194560383,1,0.492367520761673,19,7518117.241900333,5476290.638201722,3612397.8880309537,9829624.794513403,5762783.957105107,1950139.7627716777,349,2021-10-13
SAVINGS,RETAIL,Below 10th,MALE,Y,Single/Unmarried,Y,Y,SELF EMPLOYED,Karnataka,N,Y,N,Y,N,Y,Y,910,61,2630258.3574278406,5331954,710,34713883,31577680,20,10,853886,230,6,10,0,2,1315040,14,3,10,0,1262806.0526593942,7,0.08978042769120598,2,760972.3040427862,7542610.721499112,4028071.393885676,1555148.0204396406,6930634.7097014915,1178295.9446255413,303,2020-01-28
SAVINGS,RETAIL,Below 10th,MALE,N,Married,Y,Y,SALARIED,Andhra Pradesh,N,N,Y,Y,Y,N,Y,911,51,1636084.208437122,1954575,587,42613806,9533171,4,3,183267,486,9,7,3,6,3620021,7,0,1,7,1856204.7808292615,13,0.007710337530458022,12,7731003.502000135,6924775.81925353,2058216.2594794095,1551775.9874323877,9572445.805220475,7152252.173688576,123,2021-12-18
CURRENT,INSTITUTIONAL,UG,FEMALE,N,Divorced/Separated,Y,Y,SELF EMPLOYED,Maharashtra,Y,N,N,Y,N,N,Y,912,19,3627671.331374759,2537996,347,43718674,27181169,5,2,117960,464,9,1,5,5,1639212,48,10,3,5,7571461.726100419,15,0.48707385107575274,5,2174709.1156421104,3229864.301312532,9906417.414725935,5578121.123290315,4405303.150440196,3548578.9921556665,68,2020-06-28
SAVINGS,RETAIL,Graduate,FEMALE,N,Married,Y,Y,SELF EMPLOYED,Gujarat,N,Y,Y,N,Y,N,Y,913,21,2509872.0631607072,4155126,857,10549846,24198101,9,6,452379,323,7,3,2,8,2284525,52,5,5,9,9110670.7597277,13,0.1477901156201653,12,8160877.21940643,800426.0083283643,1179617.6530523994,5498528.0665302,2760572.1491464507,2900672.086169599,102,2022-11-11
SAVINGS,INSTITUTIONAL,Below 10th,MALE,N,Divorced/Separated,Y,Y,SELF EMPLOYED,Maharashtra,Y,Y,N,Y,N,Y,N,914,5,6834344.870539171,3905237,669,5905037,7296959,19,8,121953,56,5,4,5,4,633911,36,0,1,1,4301180.516457553,11,0.23631085933460116,8,2595534.4026803016,2949964.235046012,6243847.515220031,2466102.748873802,8301987.065365697,9762276.680147372,77,2022-07-05
SAVINGS,RETAIL,UG,FEMALE,N,Married,Y,Y,SALARIED,Assam,Y,N,N,N,Y,Y,N,915,82,6838767.411633063,8126102,530,48239354,12850215,9,3,278468,451,8,1,3,2,2926061,82,3,10,8,704200.623894673,3,0.24294862852939425,13,2300370.210460262,6616803.727457617,5554752.139634584,5193884.461037199,9666163.852411112,4214546.260316283,13,2023-03-23
SAVINGS,INSTITUTIONAL,PG,FEMALE,Y,Single/Unmarried,Y,Y,SELF EMPLOYED,Uttar Pradesh,N,N,Y,Y,Y,N,N,916,92,5018402.425556384,9961393,394,26411845,18081894,15,5,199375,262,5,5,1,4,599935,92,3,4,7,6248213.367069072,14,0.17851454835730607,2,8119344.979395127,9959696.99654253,675488.954804393,6351393.0600132495,4212151.393565475,9493686.127860246,361,2023-07-16
SAVINGS,RETAIL,Below 10th,FEMALE,N,Married,Y,Y,SELF EMPLOYED,Madhya Pradesh,Y,Y,Y,Y,N,Y,Y,917,42,7779445.27470321,1297009,602,6023135,14860698,17,0,1278797,1,2,6,9,10,3814030,37,7,2,6,7646716.460031393,19,0.7034706299028785,15,7221882.536998757,8652373.15962547,6871419.319501392,6383888.62317588,8049357.3978969315,1528659.2502150543,2,2021-05-02
SAVINGS,RETAIL,Graduate,MALE,N,Single/Unmarried,Y,Y,SALARIED,Uttar Pradesh,N,Y,N,N,Y,Y,N,918,61,8413397.190060481,3530320,517,30345183,12440359,2,0,1355775,53,1,7,10,9,2293115,96,8,8,6,5263814.445472068,7,0.972172204064577,11,2405619.8133475506,1273173.0815491648,6866303.714045203,4059669.168983735,8067811.63556745,5255588.418097845,173,2020-04-24
SAVINGS,RETAIL,PG,FEMALE,Y,Single/Unmarried,Y,Y,SELF EMPLOYED,Maharashtra,Y,N,Y,Y,Y,Y,Y,919,22,5797664.574342731,1633932,851,19131399,18998835,0,2,16942,420,0,3,4,8,3562413,27,6,6,10,3921919.589849364,17,0.023277892494437902,18,3484465.375346749,7083255.210714197,8891239.358060012,8125860.846752975,6481222.07663615,3842954.1113149645,188,2022-09-30
SAVINGS,RETAIL,Below 10th,FEMALE,Y,Married,Y,Y,SELF EMPLOYED,Haryana,N,Y,Y,N,N,N,Y,920,21,6189351.627634337,9722909,686,7853092,44484813,20,4,404082,457,8,4,9,4,2045074,60,2,1,9,6777616.998871199,13,0.16878859282611347,4,8527937.080970462,1470534.2221799833,9380944.528352037,4722284.914008719,126862.66263312928,6338477.845752507,257,2023-09-18
SAVINGS,INSTITUTIONAL,UG,MALE,N,Single/Unmarried,N,Y,SELF EMPLOYED,Rajasthan,Y,N,N,Y,Y,Y,Y,921,70,2828859.097863652,95672,390,45149564,1106260,2,5,1058711,465,5,2,7,6,2543674,96,0,1,1,4724331.188880343,19,0.48185758599264217,3,5680643.658417571,1792451.9024127782,9617434.910811804,4990283.891673909,8490762.597143095,9365834.774146054,40,2022-09-11
SAVINGS,INSTITUTIONAL,UG,FEMALE,N,Divorced/Separated,Y,Y,SELF EMPLOYED,Punjab,Y,Y,N,Y,N,Y,N,922,1,8948692.007055199,7900614,357,8716261,31203323,18,8,768695,411,3,4,1,10,1510747,6,8,8,5,7816778.738318938,12,0.7559169376732828,6,6263050.889616011,8273711.913976424,2949044.6549988394,1034351.6434099509,8220956.334107529,535674.3898074002,220,2023-06-21
CURRENT,RETAIL,Graduate,MALE,N,Married,Y,Y,SALARIED,Andhra Pradesh,N,Y,N,Y,Y,N,Y,923,5,242060.44422529827,8179465,733,48545033,20338497,0,8,252273,58,4,5,10,0,3024154,98,9,9,9,61818.14607924885,12,0.09237912146754623,18,7031052.715247429,8839775.965771684,1130024.5768076645,2115793.4641784313,7151942.994036438,9501820.525539935,343,2023-06-12
SAVINGS,RETAIL,Below 10th,FEMALE,Y,Married,Y,Y,SALARIED,Andhra Pradesh,N,N,N,Y,N,N,N,924,12,3486024.694428457,7997026,821,39197762,49426313,7,9,852556,429,7,3,5,6,468439,71,1,0,3,6084048.272941197,3,0.8004741983224966,7,832426.8997766892,4597652.059943599,779864.149161128,9640432.311328607,235353.52350958716,105942.21253004354,153,2021-11-24
SAVINGS,RETAIL,Below 10th,MALE,N,Married,Y,Y,SELF EMPLOYED,Madhya Pradesh,Y,N,N,Y,N,Y,N,925,90,7218004.21549856,2665409,782,36377228,30979123,18,10,558409,446,0,10,7,3,92598,6,10,7,3,8456676.60448091,3,0.5677737926565491,15,6183690.941432438,8225376.861504678,2874959.0677203164,8057961.842995212,3767024.1924298964,1569649.855503924,309,2020-03-20
SAVINGS,RETAIL,UG,MALE,Y,Married,Y,Y,SELF EMPLOYED,Gujarat,N,Y,N,N,N,N,N,926,46,800895.0967116124,2621533,666,49966886,26683817,3,0,349404,418,7,5,5,10,3308214,58,6,5,7,6814568.865280196,5,0.5896524839845715,3,5256755.177059411,501286.9893845928,4947305.017535873,7029537.4696275005,6613331.184832384,9488000.451227166,238,2020-11-18
SAVINGS,RETAIL,Graduate,FEMALE,N,Single/Unmarried,Y,Y,BUSINESS OWNER,Manipur,N,Y,N,Y,Y,N,N,927,34,1831695.2742829262,8416978,706,27721791,17679291,15,1,229350,354,6,8,4,4,3144917,20,6,3,7,5679037.884770939,10,0.013375000936744597,1,4930611.710764481,9862224.248316266,5685643.844158914,5882611.133889818,7926733.888180557,4161809.4306654665,36,2021-12-15
SAVINGS,RETAIL,Below 10th,MALE,N,Married,Y,Y,SELF EMPLOYED,Punjab,N,Y,N,N,Y,Y,N,928,49,5892857.278628511,2865057,817,19190316,2298064,4,10,233818,370,8,3,2,7,656612,24,7,5,6,2232944.5933011407,11,0.06994635406589655,12,3186789.4524646755,4702949.405042031,2541714.69069862,8427585.722893825,7462115.491063481,6595504.70218283,140,2020-12-14
CURRENT,INSTITUTIONAL,UG,MALE,N,Married,Y,Y,SELF EMPLOYED,Karnataka,Y,N,Y,N,Y,Y,N,929,78,5599936.71463558,4107006,630,39115397,25744897,4,7,17973,93,3,6,7,7,786873,66,1,6,9,5509240.409176474,0,0.9656983375865391,15,2554231.0841140794,6739465.665564329,8159257.188852709,9352021.73055078,464403.8142021323,3867843.0287304744,244,2023-01-14
SAVINGS,RETAIL,UG,FEMALE,N,Single/Unmarried,Y,Y,SALARIED,Gujarat,N,Y,Y,N,Y,N,N,930,90,7389282.96130955,7034873,534,31218703,16943066,1,4,57402,212,10,7,9,4,156722,31,1,5,1,8150287.747983873,15,0.7489368750951613,1,8046287.588386559,6903271.945751698,2650216.6849898756,7072820.9982086355,8412326.86787258,5432535.5946322465,238,2021-05-15
SAVINGS,RETAIL,PG,FEMALE,N,Married,Y,Y,SELF EMPLOYED,Rajasthan,Y,Y,Y,Y,N,Y,Y,931,45,8126126.390881718,3446997,710,10032858,47136384,5,2,621248,57,4,9,1,1,123804,47,2,5,5,8581102.594275601,11,0.7932221821510789,7,4094008.7368512456,8723317.514035935,6561517.934784674,8331265.685183795,7848271.155598859,5286033.004322151,215,2023-08-25
SAVINGS,INSTITUTIONAL,PG,MALE,Y,Single/Unmarried,Y,Y,SELF EMPLOYED,Maharashtra,N,Y,Y,Y,Y,N,N,932,27,1285795.7851166911,3625485,482,5036252,19651235,6,8,772127,216,7,2,9,5,2876215,54,4,1,8,6379565.713662002,8,0.1507647883076929,19,5993698.293696228,7544038.261343334,4074782.4549815482,8930641.26110066,4638748.676111086,2671546.483052807,360,2021-07-05
SAVINGS,RETAIL,Graduate,FEMALE,N,Single/Unmarried,Y,Y,SALARIED,West Bengal,N,N,N,N,N,Y,Y,933,73,183809.8977524205,9755871,586,30536896,36865888,14,1,167555,140,2,6,8,5,1465310,74,9,8,8,9843530.748650812,16,0.015949033124129763,13,508524.95712950587,326459.8142008046,5888523.272312539,5825406.234575188,7844720.352388005,7939334.368413887,211,2021-06-21
SAVINGS,INSTITUTIONAL,UG,MALE,N,Single/Unmarried,Y,Y,SELF EMPLOYED,Telangana,N,N,Y,N,Y,Y,N,934,26,6896385.196589061,4866602,422,43998231,36404245,9,6,942287,326,9,8,7,0,2598889,84,10,4,6,1186834.3031214012,4,0.6398939098896496,11,2553957.3134048153,9256390.569321988,119141.59864996777,7831242.548048133,9004778.440117346,6603220.278617225,291,2020-03-07
SAVINGS,RETAIL,PG,MALE,Y,Married,Y,Y,SALARIED,Tamil Nadu,N,Y,Y,N,Y,Y,N,935,47,3013917.957663592,2792199,457,27101324,32719216,9,9,1329489,389,10,10,5,4,1342885,95,5,7,1,6835454.309467113,15,0.7512585729252126,5,9646794.963972693,2425480.069076941,62518.64836453569,6499694.159945677,5990710.950227318,5400116.727678514,120,2023-09-27
SAVINGS,RETAIL,Below 10th,MALE,Y,Single/Unmarried,Y,Y,NON-EARNER,Tamil Nadu,N,N,N,Y,N,Y,Y,936,86,6259839.139179536,5531231,622,42938393,18286306,18,7,112818,211,0,9,10,3,219838,65,2,10,7,434636.41687107144,0,0.9263269654653105,9,7933462.381692011,1540334.389668506,5035219.672187963,7213090.963410339,5261977.602212972,7793343.817058597,148,2022-09-10
SAVINGS,RETAIL,Below 10th,MALE,Y,Married,Y,Y,NON-EARNER,Rajasthan,Y,Y,Y,Y,Y,Y,Y,937,56,1505445.880622247,4955121,312,8141372,49668177,15,1,917422,300,0,0,8,0,3883362,22,2,8,7,8543085.904625136,3,0.19546775425608431,11,5488203.257156181,7147927.11308333,4981744.688979059,6365689.471067651,2101962.5520415474,7336689.210387949,200,2020-11-12
SAVINGS,INSTITUTIONAL,PG,MALE,N,Married,Y,Y,SELF EMPLOYED,Delhi,Y,N,Y,Y,N,N,Y,938,94,4690400.466659629,6984126,865,10746747,26460536,8,0,819509,132,10,0,5,7,3226941,44,5,4,8,7775835.633365506,13,0.695010637652447,8,5248564.5102774585,1199696.0922322453,1839683.7661151378,4239299.049381645,7505349.173081975,8676179.918906417,78,2022-05-27
SAVINGS,INSTITUTIONAL,UG,MALE,Y,Divorced/Separated,Y,Y,SALARIED,Gujarat,N,Y,Y,N,Y,Y,Y,939,63,5044247.460634369,847694,854,29377778,35913730,7,2,919689,165,10,6,7,7,720316,9,10,8,8,8147126.913215775,10,0.10486278369110291,8,180393.09124780024,3581531.290415384,8830475.507449482,7899349.7044471,6525095.024103429,4330471.265945873,105,2021-10-03
SAVINGS,RETAIL,UG,FEMALE,Y,Single/Unmarried,Y,Y,SELF EMPLOYED,Karnataka,N,Y,N,Y,Y,Y,Y,940,48,5850778.163732161,6960219,862,23981957,8834703,18,7,690566,427,9,1,4,1,933938,77,10,6,2,3614157.1298915655,13,0.6677371385211573,15,4263284.480036707,9975692.407593476,3976329.167155307,8880811.261292724,285958.32864278916,5425746.905440721,10,2023-05-19
CURRENT,INSTITUTIONAL,Graduate,FEMALE,N,Married,Y,Y,SELF EMPLOYED,West Bengal,Y,N,N,N,Y,Y,Y,941,61,5131700.163305644,668425,503,29659144,14287611,0,3,596349,231,5,7,6,9,1477461,54,0,6,5,2142241.9499248913,6,0.6621592304565022,3,9483147.31768551,4315083.324786798,2216173.7772976486,5638828.882134042,2397948.362327793,758730.6227018432,0,2020-01-17
CURRENT,RETAIL,Graduate,MALE,N,Single/Unmarried,Y,Y,SELF EMPLOYED,West Bengal,N,N,Y,N,N,N,N,942,81,4956907.702287138,221002,601,28814207,2014602,16,4,534260,24,1,5,1,10,3784959,59,1,3,2,2124982.5981581714,14,0.3963683630179766,8,3942736.7348372187,3095907.42742151,2959115.509995537,9001030.76734885,8977767.16757648,8597479.241898203,354,2020-12-19
CURRENT,INSTITUTIONAL,Below 10th,FEMALE,N,Married,Y,Y,NON-EARNER,Chhattisgarh,Y,Y,Y,Y,N,Y,N,943,26,3327341.5398385553,2255025,342,22395748,3563785,17,8,676544,337,8,1,0,8,2871532,8,2,2,1,9081327.270148579,11,0.6058872582344559,11,4721101.511456558,1592459.6928033286,868283.1467804009,7082182.920159369,5683854.784857918,3764911.216424123,214,2020-07-27
SAVINGS,INSTITUTIONAL,UG,FEMALE,N,Married,Y,Y,SELF EMPLOYED,Uttar Pradesh,N,Y,N,Y,Y,N,N,944,36,711802.3631808623,1156758,896,14150564,2329010,14,3,34656,471,4,3,7,2,2756324,82,6,6,0,5222505.606169859,12,0.6134546557491845,2,9052097.207502441,9969736.059711281,8674375.819239551,7866111.121223788,320319.9322201755,1587415.404908812,104,2021-04-23
SAVINGS,INSTITUTIONAL,PG,FEMALE,N,Single/Unmarried,Y,Y,BUSINESS OWNER,Gujarat,N,Y,N,Y,Y,N,N,945,1,895201.9679684232,6189614,805,40831247,43434708,5,8,326278,398,10,6,4,2,3843539,2,0,2,3,1902099.6673369473,20,0.21539354161239366,0,1139297.575802325,5805780.869672325,4515172.253012854,6500271.1738206595,8782717.718367312,4241463.7961515,101,2022-06-30
SAVINGS,RETAIL,PG,FEMALE,N,Married,Y,Y,SALARIED,Maharashtra,Y,N,Y,Y,Y,N,N,946,8,4337782.744071537,6102018,490,10581763,5196151,16,5,1326574,199,8,7,8,3,3078352,31,6,7,1,792845.9119343545,6,0.6550536189429153,15,3283441.5678613647,2845194.1904119537,3812561.1323961485,3343638.5015335847,1061907.9825325017,192726.7558747736,225,2021-10-14
SAVINGS,INSTITUTIONAL,UG,MALE,Y,Married,Y,Y,SALARIED,Out of India,N,N,Y,Y,N,N,Y,947,99,3557931.2782099303,9920614,359,45466451,44913925,17,6,366440,332,7,4,6,6,751702,53,2,7,4,4168821.647655033,2,0.628952960558369,10,3852665.8802193315,965510.0140942752,4742223.0638088705,2695506.1470221365,5908887.655549821,6650184.459690537,126,2021-06-08
SAVINGS,INSTITUTIONAL,PG,MALE,Y,Single/Unmarried,Y,Y,SALARIED,Maharashtra,N,N,Y,Y,N,N,Y,948,52,5161348.046744978,2389264,765,10216028,35416429,20,7,283085,422,7,1,3,1,2163283,86,5,9,5,1362555.831639818,4,0.4096019734018693,1,542493.0591767573,8714662.839166539,3038730.2292316444,5566305.713355994,1112976.7292862935,6971531.849835744,132,2020-06-17
SAVINGS,INSTITUTIONAL,UG,MALE,N,Married,Y,Y,SALARIED,Odisha,Y,N,Y,N,Y,Y,Y,949,79,3048381.6925626695,4445018,678,18857438,33370878,18,9,534150,47,4,1,4,9,1787701,82,1,0,10,3548458.327116335,16,0.2737524892038864,5,4922211.789125964,217904.1062402487,5447418.385896663,8227253.821625245,5699140.091361604,9212296.832291877,144,2023-03-23
SAVINGS,INSTITUTIONAL,UG,FEMALE,Y,Single/Unmarried,Y,Y,NON-EARNER,West Bengal,Y,N,N,N,Y,N,N,950,47,6879100.914553244,5144463,728,32712720,34001927,1,9,233389,51,10,3,2,1,3329571,75,10,10,7,1351560.2769324475,9,0.7052325265440138,6,7094504.705816164,6795454.693546234,1904501.7236741357,7896814.174190557,9148745.854058634,8422971.130783353,350,2023-09-19
CURRENT,RETAIL,Below 10th,FEMALE,N,Single/Unmarried,Y,Y,SELF EMPLOYED,Uttar Pradesh,N,N,Y,Y,Y,Y,N,951,56,8639548.220095105,1010127,361,26385960,5609377,6,0,367338,59,1,2,4,8,3982226,22,1,8,9,5420281.380511263,0,0.39874458547350966,19,9475037.462241134,5059940.810950335,2892080.2881268472,1169398.5383846995,9267117.30837098,586081.4994712938,15,2022-12-20
SAVINGS,INSTITUTIONAL,Below 10th,MALE,N,Single/Unmarried,Y,Y,SELF EMPLOYED,West Bengal,Y,Y,Y,Y,Y,Y,N,952,86,2988631.887868677,3399783,601,7432492,4695080,16,8,85058,472,10,6,9,3,825795,13,7,0,5,650464.0455448917,10,0.6889436930323173,14,6992622.932455945,7610871.311995771,259372.12502231245,6474174.931276506,1216926.3003555208,7139877.738458183,116,2023-01-02
